,State_Name,Crop_Year,Season,Crop,Area,Production
178105,Tamil Nadu,2005,Whole Year ,Coconut ,101541.0,10709.0
209046,Uttar Pradesh,2013,Kharif     ,Sugarcane,348.0,20738.0
24018,Assam,2005,Whole Year ,Onion,842.0,1769.0
213000,Uttar Pradesh,2006,Rabi       ,Wheat,184304.0,465368.0
182311,Tamil Nadu,2007,Whole Year ,Onion,931.0,11684.0
16731,Assam,2002,Whole Year ,Onion,56.0,92.0
160105,Odisha,2004,Autumn     ,Rice,103000.0,79000.0
197094,Tripura,2011,Whole Year ,Sugarcane,182.0,8512.0
48642,Chhattisgarh,2004,Kharif     ,Rice,145537.0,201587.0
24863,Assam,2013,Autumn     ,Rice,4930.0,5701.0
89053,Karnataka,2001,Summer     ,Rice,2928.0,6693.0
191705,Telangana ,2009,Rabi       ,Wheat,3392.0,4566.0
14664,Assam,2010,Summer     ,Rice,1713.0,4240.0
12280,Arunachal Pradesh,2004,Whole Year ,Sugarcane,81.0,405.0
221660,Uttar Pradesh,2014,Kharif     ,Sugarcane,338.0,14234.0
227007,Uttar Pradesh,2006,Kharif     ,Rice,85996.0,121168.0
98342,Kerala,2002,Summer     ,Rice,6608.0,11936.0
177541,Sikkim,2003,Kharif     ,Rice,5100.0,7600.0
192773,Telangana ,2005,Rabi       ,Onion,5.0,99.0
17509,Assam,2009,Winter     ,Rice,9520.0,19887.0
200474,Uttar Pradesh,2006,Rabi       ,Onion,2.0,38.0
24076,Assam,2007,Rabi       ,Wheat,3100.0,2868.0
68176,Haryana,2009,Whole Year ,Onion,11.0,300.0
220052,Uttar Pradesh,2007,Kharif     ,Rice,47542.0,87097.0
234218,Uttarakhand,2012,Whole Year ,Sugarcane,3960.0,247500.0
31670,Bihar,2005,Winter     ,Rice,53066.0,15466.0
183931,Tamil Nadu,2002,Kharif     ,Rice,76443.0,158377.0
4910,Andhra Pradesh,2002,Rabi       ,Onion,1290.0,25465.0
15256,Assam,2010,Whole Year ,Sugarcane,609.0,23402.0
75014,Jammu and Kashmir ,2014,Kharif     ,Rice,3349.0,4346.0
75568,Jammu and Kashmir ,2007,Rabi       ,Potato,20.0,50.2
201402,Uttar Pradesh,2007,Summer     ,Onion,625.0,5214.0
67737,Haryana,2001,Kharif     ,Rice,104307.0,222000.0
56875,Dadra and Nagar Haveli,2009,Kharif     ,Rice,12500.0,13500.0
166329,Rajasthan,2007,Whole Year ,Onion,16.0,16.0
219108,Uttar Pradesh,2008,Kharif     ,Rice,121337.0,313049.0
125994,Maharashtra,2011,Rabi       ,Wheat,16700.0,36600.0
236844,West Bengal,2011,Autumn     ,Rice,15789.0,42918.0
241720,West Bengal,2014,Rabi       ,Potato,100745.0,3506137.0
156593,Odisha,2010,Winter     ,Sugarcane,5.0,258.0
920,Andhra Pradesh,2013,Whole Year ,Coconut ,552.0,3969000.0
229391,Uttar Pradesh,2007,Summer     ,Onion,251.0,1996.0
19727,Assam,2008,Winter     ,Rice,80328.0,131090.0
44113,Bihar,2009,Winter     ,Rice,77847.0,79622.0
50539,Chhattisgarh,2005,Rabi       ,Wheat,1412.0,1441.0
241601,West Bengal,2008,Whole Year ,Coconut ,997.0,11940.0
11402,Arunachal Pradesh,2014,Whole Year ,Sugarcane,229.0,4253.0
218401,Uttar Pradesh,2001,Kharif     ,Rice,187416.0,484045.0
76221,Jharkhand,2007,Rabi       ,Wheat,3446.08,5603.0
39478,Bihar,2002,Autumn     ,Rice,47.0,54.0
158956,Odisha,2015,Winter     ,Rice,45000.0,54000.0
203686,Uttar Pradesh,2007,Kharif     ,Rice,28577.0,17975.0
115837,Madhya Pradesh,2009,Whole Year ,Sugarcane,16009.0,702080.0
119785,Madhya Pradesh,2011,Whole Year ,Potato,3432.0,24517.0
141689,Meghalaya,2001,Whole Year ,Potato,6428.0,55538.0
223393,Uttar Pradesh,2012,Summer     ,Onion,56.0,609.0
138945,Manipur,2007,Whole Year ,Potato,10.0,50.0
5723,Andhra Pradesh,2002,Kharif     ,Rice,19256.0,46927.0
96210,Karnataka,2005,Summer     ,Rice,11205.0,35851.0
165933,Rajasthan,2004,Whole Year ,Onion,23.0,81.0
6925,Andhra Pradesh,2013,Kharif     ,Rice,32241.0,115455.0
235773,Uttarakhand,2001,Rabi       ,Wheat,85908.0,279034.0
68846,Haryana,2012,Kharif     ,Rice,110728.0,477000.0
82108,Karnataka,2008,Whole Year ,Sugarcane,20604.0,1096133.0
21355,Assam,2012,Autumn     ,Rice,9170.0,12544.0
97312,Karnataka,2002,Whole Year ,Sugarcane,1033.0,64769.0
227639,Uttar Pradesh,2014,Summer     ,Onion,64.0,968.0
146983,Odisha,2002,Whole Year ,Sugarcane,223.0,10317.1
12015,Arunachal Pradesh,2012,Kharif     ,Rice,4425.0,5935.0
234244,Uttarakhand,2013,Summer     ,Rice,177.0,589.0
167573,Rajasthan,2009,Rabi       ,Wheat,55947.0,98721.0
231378,Uttar Pradesh,2007,Summer     ,Onion,113.0,1373.0
102017,Kerala,2002,Whole Year ,Cashewnut,1455.0,1283.0
139494,Meghalaya,2012,Whole Year ,Potato,135.0,1069.0
106835,Madhya Pradesh,2011,Whole Year ,Sugarcane,5050.0,344600.0
64248,Gujarat,2007,Summer     ,Rice,7900.0,21700.0
99131,Kerala,2011,Summer     ,Rice,95.92,199.38
87917,Karnataka,2012,Summer     ,Rice,682.0,1651.0
72604,Himachal Pradesh,2005,Rabi       ,Onion,109.0,264.0
75843,Jharkhand,2007,Winter     ,Rice,55701.19,75344.67
186848,Tamil Nadu,2013,Whole Year ,Coconut ,19907.0,276700000.0
46729,Chhattisgarh,2007,Rabi       ,Potato,173.0,910.0
223804,Uttar Pradesh,2010,Kharif     ,Rice,125006.0,224136.0
133258,Maharashtra,2003,Rabi       ,Wheat,21900.0,4600.0
206170,Uttar Pradesh,2009,Rabi       ,Wheat,311520.0,1080351.0
150812,Odisha,2011,Summer     ,Wheat,4.0,3.9
62266,Gujarat,2006,Whole Year ,Onion,100.0,2400.0
185518,Tamil Nadu,2009,Whole Year ,Sugarcane,4980.0,487427.0
230292,Uttar Pradesh,2004,Rabi       ,Wheat,167024.0,422457.0
5042,Andhra Pradesh,2004,Whole Year ,Sugarcane,393.0,34395.0
72978,Himachal Pradesh,2007,Rabi       ,Onion,114.0,1159.0
108139,Madhya Pradesh,2007,Kharif     ,Rice,557.0,390.0
43937,Bihar,2004,Autumn     ,Rice,22121.0,19525.0
152624,Odisha,2013,Summer     ,Rice,2000.0,6000.0
33161,Bihar,2007,Whole Year ,Sugarcane,304.0,11271.0
228602,Uttar Pradesh,2012,Kharif     ,Rice,73500.0,163832.0
75683,Jharkhand,2006,Winter     ,Rice,18560.23,22185.33
164037,Punjab,2011,Rabi       ,Wheat,64000.0,297000.0
178722,Tamil Nadu,2010,Kharif     ,Rice,115815.0,301506.0
140417,Meghalaya,2007,Autumn     ,Rice,176.0,321.0
187716,Tamil Nadu,2002,Whole Year ,Onion,2495.0,26514.0
27691,Bihar,2007,Summer     ,Rice,19.0,22.0
76769,Jharkhand,2003,Winter     ,Rice,37613.44,27683.49
74341,Jammu and Kashmir ,2005,Kharif     ,Rice,3781.0,5640.0
190218,Tamil Nadu,2013,Whole Year ,Coconut ,21512.0,233000000.0
193662,Telangana ,2013,Rabi       ,Onion,1050.0,35003.0
12607,Assam,2011,Whole Year ,Coconut ,1100.0,5183.0
224280,Uttar Pradesh,2011,Rabi       ,Onion,43.0,984.0
233389,Uttarakhand,2011,Whole Year ,Onion,51.0,311.0
116051,Madhya Pradesh,2001,Whole Year ,Onion,291.0,3588.0
16460,Assam,2011,Whole Year ,Onion,550.0,1689.0
13460,Assam,2001,Winter     ,Rice,57795.0,66814.0
208609,Uttar Pradesh,2013,Rabi       ,Potato,6648.0,168281.0
153406,Odisha,2009,Autumn     ,Rice,72000.0,88000.0
177413,Sikkim,2008,Kharif     ,Rice,2460.0,4350.0
99040,Kerala,2004,Whole Year ,Sugarcane,4.0,650.0
55803,Chhattisgarh,2014,Kharif     ,Potato,23.0,135.0
216642,Uttar Pradesh,2014,Kharif     ,Rice,22007.0,52355.0
10022,Arunachal Pradesh,2004,Whole Year ,Sugarcane,100.0,1600.0
150700,Odisha,2006,Winter     ,Potato,307.0,3202.0
13495,Assam,2002,Winter     ,Rice,59640.0,78756.0
225012,Uttar Pradesh,2004,Rabi       ,Potato,6131.0,77968.0
9148,Andhra Pradesh,2013,Kharif     ,Cashewnut,15106.0,4955.0
153913,Odisha,2011,Autumn     ,Rice,5000.0,5000.0
239043,West Bengal,2010,Rabi       ,Wheat,32954.0,88051.0
90375,Karnataka,2010,Rabi       ,Onion,117.0,801.0
240221,West Bengal,2012,Autumn     ,Rice,3478.0,4977.0
63125,Gujarat,2005,Whole Year ,Onion,1300.0,38700.0
200865,Uttar Pradesh,2006,Rabi       ,Onion,19.0,364.0
160096,Odisha,2003,Whole Year ,Onion,1380.0,10470.0
18535,Assam,2005,Whole Year ,Onion,159.0,513.0
87498,Karnataka,2003,Summer     ,Rice,299.0,1079.0
62248,Gujarat,2005,Whole Year ,Sugarcane,27600.0,1899000.0
141540,Meghalaya,2014,Autumn     ,Rice,11313.0,25183.0
131570,Maharashtra,2004,Kharif     ,Rice,43100.0,41200.0
75264,Jammu and Kashmir ,2008,Rabi       ,Wheat,11353.0,11820.0
76026,Jharkhand,2002,Winter     ,Rice,49969.92,65094.15
233215,Uttarakhand,2005,Rabi       ,Wheat,23057.0,34236.0
215101,Uttar Pradesh,2011,Kharif     ,Rice,1062.0,1951.0
200199,Uttar Pradesh,2012,Kharif     ,Rice,118227.0,308454.0
232486,Uttarakhand,2009,Kharif     ,Potato,2888.0,34402.0
95576,Karnataka,2010,Rabi       ,Wheat,2.0,3.0
137265,Maharashtra,2003,Rabi       ,Wheat,11900.0,14100.0
114089,Madhya Pradesh,2012,Kharif     ,Rice,1934.0,1256.0
114057,Madhya Pradesh,2011,Kharif     ,Rice,2024.0,1711.0
147141,Odisha,2008,Summer     ,Wheat,68.0,107.2
242913,West Bengal,2002,Whole Year ,Sugarcane,3647.0,239781.0
142114,Mizoram,2008,Kharif     ,Potato,16.0,37.0
1989,Andhra Pradesh,2002,Rabi       ,Rice,106427.0,491906.0
99407,Kerala,2008,Summer     ,Rice,170.0,326.0
118027,Madhya Pradesh,2004,Whole Year ,Onion,692.0,22272.0
119028,Madhya Pradesh,2004,Kharif     ,Rice,9502.0,5413.0
72856,Himachal Pradesh,2001,Rabi       ,Wheat,64419.0,132072.0
9568,Andhra Pradesh,2006,Whole Year ,Cashewnut,38718.0,7136.0
30195,Bihar,2005,Whole Year ,Potato,3639.0,32523.0
21713,Assam,2006,Whole Year ,Coconut ,680.0,1519000.0
144515,Nagaland,2014,Rabi       ,Potato,740.0,7410.0
41700,Bihar,2006,Winter     ,Rice,63606.0,62401.0
83007,Karnataka,2011,Kharif     ,Rice,14443.0,43509.0
28036,Bihar,2002,Whole Year ,Sugarcane,413.0,19058.0
232837,Uttarakhand,2007,Whole Year ,Sugarcane,7.0,434.0
100957,Kerala,2008,Winter     ,Rice,42388.0,105045.0
106246,Madhya Pradesh,2011,Kharif     ,Rice,7242.0,6445.0
49470,Chhattisgarh,2010,Whole Year ,Onion,165.0,685.0
36771,Bihar,2012,Summer     ,Rice,7504.0,16052.0
208340,Uttar Pradesh,2004,Kharif     ,Sugarcane,8197.0,408342.0
177740,Tamil Nadu,2011,Whole Year ,Cashewnut,29930.0,6468.0
6675,Andhra Pradesh,2006,Kharif     ,Onion,46.0,771.0
191052,Tamil Nadu,2007,Whole Year ,Onion,1276.0,6811.0
136695,Maharashtra,2004,Rabi       ,Wheat,100.0,100.0
200030,Uttar Pradesh,2010,Rabi       ,Wheat,113528.0,380546.0
92143,Karnataka,2009,Whole Year ,Sugarcane,334.0,32047.0
125788,Maharashtra,2001,Rabi       ,Wheat,10100.0,15500.0
163506,Punjab,2010,Kharif     ,Rice,111000.0,432000.0
71127,Haryana,2011,Whole Year ,Sugarcane,7876.0,64000.0
179489,Tamil Nadu,2001,Kharif     ,Rice,16106.0,76330.0
28168,Bihar,2007,Whole Year ,Potato,2431.0,12337.0
122860,Madhya Pradesh,2003,Whole Year ,Onion,575.0,3656.0
209208,Uttar Pradesh,2001,Rabi       ,Wheat,98729.0,236163.0
133907,Maharashtra,2010,Kharif     ,Sugarcane,15500.0,1415200.0
206975,Uttar Pradesh,2004,Rabi       ,Potato,980.0,19387.0
73031,Himachal Pradesh,2010,Rabi       ,Potato,378.0,2359.0
143333,Nagaland,2008,Kharif     ,Rice,8190.0,16150.0
190217,Tamil Nadu,2013,Whole Year ,Cashewnut,9.0,3.0
30799,Bihar,2011,Winter     ,Rice,73252.0,258125.0
90523,Karnataka,2013,Kharif     ,Rice,41051.0,101006.0
115057,Madhya Pradesh,2012,Whole Year ,Sugarcane,3.0,130.0
235871,Uttarakhand,2005,Kharif     ,Rice,101780.0,269787.0
88515,Karnataka,2007,Summer     ,Rice,35232.0,76379.0
152429,Odisha,2003,Whole Year ,Sugarcane,170.0,5756.2
139984,Meghalaya,2003,Kharif     ,Rice,5636.0,10375.0
112278,Madhya Pradesh,2003,Whole Year ,Sugarcane,11.0,330.0
58460,Gujarat,2010,Rabi       ,Wheat,92900.0,280200.0
100706,Kerala,2014,Winter     ,Rice,5968.0,13682.0
173157,Rajasthan,2008,Whole Year ,Sugarcane,45.0,2919.0
120787,Madhya Pradesh,2012,Kharif     ,Rice,136546.0,281012.0
154557,Odisha,2003,Rabi       ,Wheat,266.0,393.1
104154,Madhya Pradesh,2013,Whole Year ,Potato,11.0,269.0
39280,Bihar,2012,Summer     ,Rice,1581.0,3634.0
101507,Kerala,2004,Whole Year ,Coconut ,84073.0,568000000.0
68768,Haryana,2008,Kharif     ,Rice,121530.0,408000.0
63054,Gujarat,2011,Rabi       ,Wheat,43900.0,137900.0
68458,Haryana,2007,Whole Year ,Onion,5.0,100.0
191090,Tamil Nadu,2009,Kharif     ,Rice,26617.0,64716.0
118814,Madhya Pradesh,2013,Whole Year ,Sugarcane,24.0,780.0
204715,Uttar Pradesh,2007,Rabi       ,Wheat,194880.0,550146.0
150416,Odisha,2014,Winter     ,Sugarcane,11.0,542.5
105314,Madhya Pradesh,2007,Rabi       ,Wheat,68225.0,120087.0
12257,Arunachal Pradesh,2002,Whole Year ,Potato,254.0,1546.0
9143,Andhra Pradesh,2012,Whole Year ,Coconut ,2549.0,43552000.0
24667,Assam,2007,Rabi       ,Wheat,860.0,1060.0
139715,Meghalaya,2005,Summer     ,Rice,1.0,3.0
101071,Kerala,2014,Autumn     ,Rice,37371.0,95178.0
185450,Tamil Nadu,2007,Kharif     ,Rice,76733.0,78939.0
189532,Tamil Nadu,2006,Whole Year ,Onion,1620.0,9932.0
208066,Uttar Pradesh,2012,Kharif     ,Rice,132142.0,295337.0
74321,Jammu and Kashmir ,2003,Rabi       ,Wheat,10581.0,7080.0
199033,Uttar Pradesh,2008,Rabi       ,Onion,93.0,1090.0
22737,Assam,2002,Whole Year ,Coconut ,200.0,1800000.0
33652,Bihar,2010,Rabi       ,Wheat,69459.0,167720.0
94375,Karnataka,2007,Summer     ,Onion,251.0,819.0
68195,Haryana,2010,Whole Year ,Potato,282.0,6100.0
217981,Uttar Pradesh,2005,Kharif     ,Rice,41745.0,69130.0
102597,Madhya Pradesh,2007,Whole Year ,Potato,235.0,2342.0
215505,Uttar Pradesh,2008,Rabi       ,Onion,110.0,1290.0
88805,Karnataka,2013,Summer     ,Rice,122.0,249.0
213184,Uttar Pradesh,2012,Rabi       ,Wheat,190259.0,592467.0
102194,Kerala,2012,Whole Year ,Coconut ,9995.0,46000000.0
110546,Madhya Pradesh,2011,Rabi       ,Wheat,150976.0,694367.0
72105,Himachal Pradesh,2010,Rabi       ,Onion,39.0,321.0
122409,Madhya Pradesh,2004,Whole Year ,Potato,393.0,5787.0
170536,Rajasthan,2005,Kharif     ,Rice,16969.0,65501.0
11319,Arunachal Pradesh,2006,Rabi       ,Wheat,170.0,306.0
62556,Gujarat,2002,Rabi       ,Wheat,16500.0,28100.0
116208,Madhya Pradesh,2007,Kharif     ,Rice,41.0,20.0
199824,Uttar Pradesh,2002,Rabi       ,Onion,23.0,237.0
31768,Bihar,2008,Whole Year ,Sugarcane,717.0,25311.0
49941,Chhattisgarh,2004,Whole Year ,Onion,337.0,2366.0
110392,Madhya Pradesh,2006,Kharif     ,Rice,701.0,1100.0
90392,Karnataka,2010,Whole Year ,Cashewnut,55.0,40.0
204741,Uttar Pradesh,2008,Rabi       ,Potato,4324.0,73171.0
115935,Madhya Pradesh,2012,Whole Year ,Sugarcane,19083.0,1163370.0
127427,Maharashtra,2001,Summer     ,Rice,4000.0,8600.0
77131,Karnataka,2004,Kharif     ,Rice,64.0,178.75
90538,Karnataka,2013,Rabi       ,Onion,142.0,998.0
158297,Odisha,2006,Autumn     ,Rice,1000.0,1000.0
90035,Karnataka,2003,Whole Year ,Onion,6568.0,20412.0
141537,Meghalaya,2013,Whole Year ,Sugarcane,26.0,93.0
21241,Assam,2008,Whole Year ,Sugarcane,7268.0,332869.0
40102,Bihar,2005,Whole Year ,Sugarcane,6238.0,206380.0
123263,Madhya Pradesh,2010,Whole Year ,Potato,1138.0,10590.0
96788,Karnataka,2002,Summer     ,Rice,468.0,1132.0
73657,Himachal Pradesh,2004,Rabi       ,Wheat,24694.0,47483.0
225752,Uttar Pradesh,2012,Rabi       ,Wheat,131752.0,373644.0
8940,Andhra Pradesh,2008,Kharif     ,Onion,215.0,3613.0
161497,Punjab,2011,Kharif     ,Rice,105000.0,459000.0
168995,Rajasthan,2005,Whole Year ,Potato,3.0,3.0
54872,Chhattisgarh,2005,Whole Year ,Potato,120.0,623.0
162241,Punjab,2002,Rabi       ,Wheat,206000.0,784000.0
187151,Tamil Nadu,2009,Kharif     ,Rice,80942.0,256294.0
225957,Uttar Pradesh,2002,Kharif     ,Rice,133921.0,301776.0
212003,Uttar Pradesh,2006,Kharif     ,Rice,149754.0,288576.0
47699,Chhattisgarh,2007,Rabi       ,Potato,536.0,2489.0
234909,Uttarakhand,2009,Whole Year ,Onion,315.0,1260.0
76381,Jharkhand,2007,Autumn     ,Rice,5282.08,3328.0
163475,Punjab,2006,Rabi       ,Wheat,202000.0,854000.0
101558,Kerala,2008,Summer     ,Rice,116.0,306.0
167777,Rajasthan,2002,Whole Year ,Sugarcane,4447.0,213673.0
161910,Punjab,2003,Whole Year ,Sugarcane,4000.0,250000.0
203662,Uttar Pradesh,2006,Kharif     ,Sugarcane,844.0,36008.0
11822,Arunachal Pradesh,2009,Kharif     ,Rice,6605.0,7718.0
59870,Gujarat,2004,Kharif     ,Rice,13200.0,29100.0
19383,Assam,2014,Whole Year ,Onion,12.0,21.0
229790,Uttar Pradesh,2003,Rabi       ,Wheat,68750.0,98798.0
75857,Jharkhand,2004,Autumn     ,Rice,2370.03,2528.32
134388,Maharashtra,2009,Rabi       ,Wheat,59600.0,91800.0
85067,Karnataka,2012,Rabi       ,Onion,158.0,1034.0
114143,Madhya Pradesh,2013,Whole Year ,Onion,1519.0,5962.0
207491,Uttar Pradesh,2008,Kharif     ,Rice,9532.0,7187.0
55741,Chhattisgarh,2012,Rabi       ,Potato,22.0,149.0
163633,Punjab,2007,Kharif     ,Rice,50000.0,194000.0
65748,Haryana,2004,Whole Year ,Onion,915.0,24700.0
147172,Odisha,2009,Winter     ,Rice,83000.0,89000.0
149371,Odisha,2010,Autumn     ,Rice,7000.0,5000.0
138932,Manipur,2006,Summer     ,Onion,190.0,400.0
58516,Gujarat,2012,Rabi       ,Wheat,92900.0,270800.0
179873,Tamil Nadu,2011,Whole Year ,Coconut ,29478.0,574900000.0
98452,Kerala,2008,Summer     ,Rice,1962.0,3401.0
10930,Arunachal Pradesh,2003,Kharif     ,Rice,9650.0,11100.0
25501,Assam,2014,Winter     ,Rice,95674.0,199785.0
68030,Haryana,2002,Kharif     ,Rice,170163.0,444000.0
202671,Uttar Pradesh,2002,Kharif     ,Rice,116396.0,167845.0
230861,Uttar Pradesh,2006,Rabi       ,Onion,269.0,5160.0
196640,Telangana ,2006,Rabi       ,Wheat,45.0,42.0
18008,Assam,2007,Whole Year ,Coconut ,355.0,4303000.0
112773,Madhya Pradesh,2004,Whole Year ,Onion,417.0,8164.0
148541,Odisha,2009,Winter     ,Potato,292.0,2494.3
234891,Uttarakhand,2009,Kharif     ,Potato,539.0,3852.0
230435,Uttar Pradesh,2009,Rabi       ,Onion,232.0,3984.0
119481,Madhya Pradesh,2002,Rabi       ,Wheat,160281.0,197513.0
183704,Tamil Nadu,2009,Whole Year ,Sugarcane,4594.0,435266.0
104014,Madhya Pradesh,2009,Whole Year ,Onion,1198.0,9010.0
226428,Uttar Pradesh,2003,Kharif     ,Rice,57924.0,119053.0
159565,Odisha,2001,Rabi       ,Wheat,7.0,5.4
139073,Manipur,2006,Whole Year ,Potato,310.0,1620.0
79206,Karnataka,2013,Kharif     ,Potato,3888.0,58396.0
205150,Uttar Pradesh,2006,Rabi       ,Potato,1054.0,23016.0
12036,Arunachal Pradesh,2014,Whole Year ,Potato,234.0,2425.0
71443,Haryana,2011,Rabi       ,Wheat,84789.0,456000.0
245129,West Bengal,2004,Winter     ,Rice,119648.0,273359.0
196270,Telangana ,2014,Kharif     ,Sugarcane,941.0,70949.0
173810,Rajasthan,2004,Whole Year ,Sugarcane,1.0,48.0
82231,Karnataka,2011,Whole Year ,Coconut ,288.0,2863.0
228420,Uttar Pradesh,2004,Whole Year ,Onion,98.0,1134.0
119651,Madhya Pradesh,2007,Rabi       ,Wheat,127773.0,88466.0
151800,Odisha,2011,Winter     ,Rice,261000.0,152000.0
214633,Uttar Pradesh,2010,Rabi       ,Wheat,80230.0,243177.0
91789,Karnataka,2001,Kharif     ,Rice,37599.0,135034.0
206518,Uttar Pradesh,2004,Rabi       ,Wheat,190278.0,655038.0
83474,Karnataka,2013,Summer     ,Onion,56.0,440.0
28003,Bihar,2001,Whole Year ,Onion,279.0,3130.0
87983,Karnataka,2014,Kharif     ,Onion,40943.0,155350.0
75696,Jharkhand,2007,Winter     ,Rice,19476.96,21801.33
158903,Odisha,2013,Summer     ,Rice,4000.0,9000.0
135174,Maharashtra,2004,Rabi       ,Wheat,29400.0,50200.0
150827,Odisha,2012,Autumn     ,Rice,4000.0,6000.0
152992,Odisha,2011,Winter     ,Sugarcane,36.0,3297.6
126195,Maharashtra,2003,Kharif     ,Rice,10200.0,6000.0
211915,Uttar Pradesh,2002,Rabi       ,Onion,560.0,5779.0
191577,Telangana ,2005,Whole Year ,Potato,2.0,17.0
18433,Assam,2002,Rabi       ,Wheat,1398.0,1274.0
129415,Maharashtra,2003,Kharif     ,Rice,9500.0,4800.0
190887,Tamil Nadu,2002,Whole Year ,Sugarcane,3580.0,328780.0
107530,Madhya Pradesh,2002,Rabi       ,Wheat,67281.0,128287.0
199972,Uttar Pradesh,2008,Rabi       ,Potato,3633.0,43501.0
151631,Odisha,2004,Winter     ,Sugarcane,2580.0,199434.0
216141,Uttar Pradesh,2013,Rabi       ,Potato,802.0,16974.0
118087,Madhya Pradesh,2006,Whole Year ,Potato,154.0,2987.0
190033,Tamil Nadu,2007,Kharif     ,Rice,44326.0,148367.0
147977,Odisha,2002,Whole Year ,Sugarcane,253.0,8937.2
69259,Haryana,2008,Whole Year ,Potato,25.0,600.0
30349,Bihar,2011,Autumn     ,Rice,436.0,699.0
161212,Puducherry,2008,Kharif     ,Rice,271.0,958.0
63446,Gujarat,2006,Rabi       ,Wheat,84200.0,305600.0
35182,Bihar,2005,Summer     ,Rice,11507.0,16005.0
69812,Haryana,2005,Rabi       ,Wheat,82947.0,365000.0
80650,Karnataka,2009,Whole Year ,Coconut ,2565.0,18238.0
135188,Maharashtra,2005,Kharif     ,Rice,18100.0,39500.0
108589,Madhya Pradesh,2005,Whole Year ,Sugarcane,605.0,11520.0
193435,Telangana ,2006,Kharif     ,Rice,74466.0,181697.0
43446,Bihar,2003,Whole Year ,Sugarcane,1269.0,22987.0
53783,Chhattisgarh,2013,Whole Year ,Sugarcane,246.0,822.0
224560,Uttar Pradesh,2004,Whole Year ,Onion,19.0,233.0
238398,West Bengal,2008,Rabi       ,Wheat,2006.0,4667.0
81862,Karnataka,2002,Whole Year ,Onion,8982.0,100995.0
218630,Uttar Pradesh,2009,Kharif     ,Sugarcane,213876.0,12863358.0
159186,Odisha,2004,Whole Year ,Onion,1279.0,9714.0
135282,Maharashtra,2009,Kharif     ,Rice,18700.0,35100.0
15334,Assam,2012,Winter     ,Rice,48808.0,97931.0
201485,Uttar Pradesh,2010,Kharif     ,Sugarcane,19204.0,854808.0
13159,Assam,2010,Whole Year ,Onion,1277.0,1916.0
238853,West Bengal,2004,Whole Year ,Potato,11195.0,214258.0
236843,West Bengal,2010,Winter     ,Rice,127578.0,302957.0
20069,Assam,2001,Summer     ,Rice,44836.0,97006.0
26580,Assam,2012,Rabi       ,Wheat,35.0,45.0
167168,Rajasthan,2007,Whole Year ,Sugarcane,329.0,17806.0
79553,Karnataka,2002,Rabi       ,Wheat,1077.0,843.0
73871,Himachal Pradesh,2005,Kharif     ,Rice,2019.0,3311.0
79149,Karnataka,2012,Kharif     ,Rice,63613.0,94818.0
98368,Kerala,2002,Winter     ,Rice,13448.0,25091.0
241859,West Bengal,2002,Whole Year ,Coconut ,2626.0,32236.8
52230,Chhattisgarh,2003,Whole Year ,Sugarcane,6.0,15.0
220654,Uttar Pradesh,2011,Kharif     ,Rice,166780.0,399271.0
33043,Bihar,2003,Whole Year ,Onion,219.0,1673.0
71221,Haryana,2001,Kharif     ,Rice,53818.0,161000.0
166286,Rajasthan,2005,Rabi       ,Wheat,12158.0,10900.0
139978,Meghalaya,2002,Whole Year ,Potato,11322.0,120013.0
108290,Madhya Pradesh,2012,Whole Year ,Onion,8106.0,124069.0
135869,Maharashtra,2013,Whole Year ,Sugarcane,59800.0,6015200.0
161239,Puducherry,2011,Rabi       ,Rice,170.0,699.0
225514,Uttar Pradesh,2005,Kharif     ,Rice,136732.0,281121.0
127333,Maharashtra,2014,Rabi       ,Wheat,59100.0,40000.0
84760,Karnataka,2006,Kharif     ,Rice,4334.0,10215.0
16467,Assam,2012,Autumn     ,Rice,4298.0,2341.0
24643,Assam,2006,Whole Year ,Sugarcane,97.0,3667.0
156976,Odisha,2005,Summer     ,Rice,1000.0,2000.0
76385,Jharkhand,2007,Rabi       ,Onion,162.88,1137.0
76074,Jharkhand,2007,Rabi       ,Potato,719.1,4738.0
52010,Chhattisgarh,2012,Rabi       ,Wheat,139.0,278.0
149838,Odisha,2009,Summer     ,Rice,3000.0,7000.0
13896,Assam,2014,Rabi       ,Wheat,981.0,1221.0
57955,Gujarat,2006,Summer     ,Rice,6100.0,16500.0
160555,Puducherry,2011,Kharif     ,Cashewnut,7.0,3.0
237776,West Bengal,2007,Summer     ,Rice,67600.0,192173.0
125916,Maharashtra,2007,Rabi       ,Wheat,485.0,1314.0
230817,Uttar Pradesh,2004,Whole Year ,Onion,415.0,4757.0
140907,Meghalaya,2011,Whole Year ,Potato,63.0,449.0
210166,Uttar Pradesh,2001,Rabi       ,Wheat,150750.0,379008.0
148346,Odisha,2001,Whole Year ,Sugarcane,1169.0,82841.2
101432,Kerala,2001,Autumn     ,Rice,3336.0,7335.0
114595,Madhya Pradesh,2012,Whole Year ,Sugarcane,2880.0,69440.0
33510,Bihar,2003,Whole Year ,Sugarcane,418.0,14751.0
111417,Madhya Pradesh,2007,Kharif     ,Rice,20.0,11.0
241431,West Bengal,2001,Whole Year ,Sugarcane,1195.0,117900.0
93326,Karnataka,2001,Whole Year ,Onion,5.0,21.0
157467,Odisha,2007,Winter     ,Sugarcane,2840.0,177948.7
